0.00, 1.31, 0.48, 1.31, 0.34, 0.66, 0.34, 0.00, 0.91, 0.66, 0.83, 0.00, 1.12, 1.31, 0.85, 0.00, 1.12, 1.31, 1.22, 0.00, 0.71, 1.31, 0.46, 1.31, 0.91, 1.31, 0.70, 1.31, 0.54, 0.66, 0.11, 0.00, 0.00
0.00, 0.11, 0.22, 0.34, 0.45, 0.56, 0.67, 0.79, 0.90, 0.91, 0.92, 0.94, 0.95, 0.96, 0.98, 0.99, 1.00, 0.99, 0.98, 0.96, 0.95, 0.94, 0.92, 0.91, 0.90, 0.79, 0.67, 0.56, 0.45, 0.34, 0.22, 0.11, 0.00
0.00, 0.66, 0.48, 0.66, 0.54, 0.00, 0.70, 0.66, 0.79, 0.00, 0.46, 1.31, 0.71, 0.00, 1.22, 1.31, 0.88, 0.00, 0.49, 0.66, 1.12, 0.00, 0.83, 1.31, 0.79, 0.66, 0.70, 0.66, 0.34, 0.00, 0.48, 0.66, 0.00
0.00, 0.36, 0.73, 0.36, 0.63, 0.68, 0.73, 0.70, 0.67, 0.34, 0.00, 0.00, 0.47, 0.97, 1.46, 1.10, 0.75, 0.38, 0.00, 0.00, 1.28, 1.01, 0.73, 0.70, 0.67, 0.70, 0.73, 0.36, 0.22, 0.48, 0.73, 0.36, 0.00
0.00, 1.31, 0.57, 1.31, 0.72, 1.31, 0.68, 0.00, 0.56, 0.66, 0.11, 0.00, 0.24, 0.66, 0.85, 0.66, 0.62, 1.31, 0.53, 0.00, 1.45, 0.66, 0.88, 0.00, 0.56, 1.31, 0.48, 1.31, 0.11, 1.31, 0.36, 0.00, 0.00
0.00, 0.20, 0.41, 0.61, 0.81, 0.72, 0.63, 0.54, 0.45, 0.34, 0.22, 0.11, 0.00, 0.12, 0.25, 0.38, 0.50, 0.78, 1.06, 1.34, 1.62, 1.33, 1.03, 0.74, 0.45, 0.34, 0.22, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.93, 1.31, 0.61, 0.66, 1.04, 0.66, 0.34, 0.66, 0.48, 0.66, 0.00, 0.00, 0.12, 1.31, 0.38, 0.00, 1.26, 0.66, 1.22, 0.66, 0.52, 0.66, 0.34, 0.00, 0.84, 1.31, 0.00, 0.66, 0.73, 0.66, 0.00
0.00, 0.73, 1.46, 0.93, 0.41, 0.93, 1.46, 0.84, 0.22, 0.48, 0.73, 0.36, 0.00, 0.00, 0.00, 0.12, 0.25, 0.85, 1.46, 1.13, 0.81, 0.41, 0.00, 0.11, 0.22, 0.84, 1.46, 0.73, 0.00, 0.73, 1.46, 0.73, 0.00
0.00, 0.66, 0.73, 0.00, 0.20, 1.31, 0.73, 1.31, 0.11, 1.31, 0.36, 1.31, 0.00, 0.66, 0.00, 0.00, 0.12, 1.31, 0.73, 0.00, 0.41, 1.31, 0.00, 1.31, 0.11, 0.66, 0.73, 0.00, 0.00, 1.31, 0.73, 1.31, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
